############,,,,,,,,
# title: bed and marly interbed thickness of the Voirons Flysch outcrops,,,,,,,,
# author: Jérémy Ragusa and Lina Maria Ospina-Ostios,,,,,,,,
# date: 2016/07/04,,,,,,,,
############,,,,,,,,
Todo: replace values with formation abbrev. in unit column,,,,,,,,
############,,,,,,,,
outcrop,section,thickness,rock,bed,province,index,unit,comment
Torrent de Curseilles,Section 4 – rive gauche,2,m,,Voirons E,Curseilles-4d,1,
Torrent de Curseilles,Section 4 – rive gauche,8,g,,Voirons E,Curseilles-4d,1,
Torrent de Curseilles,Section 4 – rive gauche,9,g,,Voirons E,Curseilles-4d,1,
Torrent de Curseilles,Section 4 – rive gauche,3,g,,Voirons E,Curseilles-4d,1,
Torrent de Curseilles,Section 4 – rive gauche,3,g,,Voirons E,Curseilles-4d,1,
Torrent de Curseilles,Section 4 – rive gauche,5,g,,Voirons E,Curseilles-4d,1,
Torrent de Curseilles,Section 4 – rive gauche,1,g,,Voirons E,Curseilles-4d,1,
Torrent de Curseilles,Section 4 – rive gauche,40,g,,Voirons E,Curseilles-4d,1,
Torrent de Curseilles,Section 4 – rive gauche,8,m,,Voirons E,Curseilles-4d,1,
Torrent de Curseilles,Section 4 – rive gauche,6,g,,Voirons E,Curseilles-4d,1,
Torrent de Curseilles,Section 4 – rive gauche,2,m,,Voirons E,Curseilles-4d,1,
Torrent de Curseilles,Section 4 – rive gauche,3,g,,Voirons E,Curseilles-4d,1,
Torrent de Curseilles,Section 4 – rive gauche,46,m,,Voirons E,Curseilles-4d,1,
Torrent de Curseilles,Section 4 – rive gauche,7,g,,Voirons E,Curseilles-4d,1,
Torrent de Curseilles,Section 4 – rive gauche,23,m,,Voirons E,Curseilles-4d,1,
Torrent de Curseilles,Section 4 – rive gauche,23,g,,Voirons E,Curseilles-4d,1,
Torrent de Curseilles,Section 4 – rive gauche,140,m,,Voirons E,Curseilles-4d,1,
Torrent de Curseilles,Section 4 – rive gauche,127,g,,Voirons E,Curseilles-4d,1,
Torrent de Curseilles,Section 4 – rive droite,500,h,,Voirons E,Curseilles-4c,1,
Torrent de Curseilles,Section 4 – rive droite,150,m,,Voirons E,Curseilles-4c,1,
Torrent de Curseilles,Section 4 – rive droite,"1,5",g,,Voirons E,Curseilles-4c,1,
Torrent de Curseilles,Section 4 – rive droite,8,m,,Voirons E,Curseilles-4c,1,
Torrent de Curseilles,Section 4 – rive droite,9,g,,Voirons E,Curseilles-4c,1,
Torrent de Curseilles,Section 4 – rive droite,4,m,,Voirons E,Curseilles-4c,1,
Torrent de Curseilles,Section 4 – rive droite,5,g,,Voirons E,Curseilles-4c,1,
Torrent de Curseilles,Section 4 – rive droite,8,m,,Voirons E,Curseilles-4c,1,
Torrent de Curseilles,Section 4 – rive droite,4,g,,Voirons E,Curseilles-4c,1,
Torrent de Curseilles,Section 4 – rive droite,22,m,,Voirons E,Curseilles-4c,1,
Torrent de Curseilles,Section 4 – rive droite,11,g,,Voirons E,Curseilles-4c,1,
Torrent de Curseilles,Section 4 – rive droite,10,g,,Voirons E,Curseilles-4c,1,
Torrent de Curseilles,Section 4 – rive droite,6,g,,Voirons E,Curseilles-4c,1,
Torrent de Curseilles,Section 4 – rive droite,1,g,,Voirons E,Curseilles-4c,1,
Torrent de Curseilles,Section 4 – rive droite,7,g,,Voirons E,Curseilles-4c,1,
Torrent de Curseilles,Section 4 – rive droite,2,m,,Voirons E,Curseilles-4c,1,
Torrent de Curseilles,Section 4 – rive droite,9,g,,Voirons E,Curseilles-4c,1,
Torrent de Curseilles,Section 4 – rive droite,10,m,,Voirons E,Curseilles-4c,1,
Torrent de Curseilles,Section 4 – rive droite,9,g,,Voirons E,Curseilles-4c,1,
Torrent de Curseilles,Section 4 – rive droite,17,g,,Voirons E,Curseilles-4c,1,
Torrent de Curseilles,Section 4 – rive droite,11,m,,Voirons E,Curseilles-4c,1,
Torrent de Curseilles,Section 4 – rive droite,11,g,,Voirons E,Curseilles-4c,1,
Torrent de Curseilles,Section 4 – rive droite,7,g,,Voirons E,Curseilles-4c,1,
Torrent de Curseilles,Section 4 – rive droite,30,g,,Voirons E,Curseilles-4c,1,
Torrent de Curseilles,Section 4 – rive droite,11,m,,Voirons E,Curseilles-4c,1,
Torrent de Curseilles,Section 4 – rive droite,10,g,,Voirons E,Curseilles-4c,1,
Torrent de Curseilles,Section 4 – rive droite,2,m,,Voirons E,Curseilles-4c,1,
Torrent de Curseilles,Section 4 – rive droite,11,g,,Voirons E,Curseilles-4c,1,
Torrent de Curseilles,Section 4 – rive droite,30,m,,Voirons E,Curseilles-4c,1,
Torrent de Curseilles,Section 4 – rive droite,32,g,,Voirons E,Curseilles-4c,1,
Torrent de Curseilles,Section 4 – rive droite,15,m,,Voirons E,Curseilles-4c,1,
Torrent de Curseilles,Section 4 – rive droite,2,g,,Voirons E,Curseilles-4c,1,
Torrent de Curseilles,Section 4 – rive droite,6,g,,Voirons E,Curseilles-4c,1,
Torrent de Curseilles,Section 4 – rive droite,12,g,,Voirons E,Curseilles-4c,1,
Torrent de Curseilles,Section 4 – rive droite,34,g,,Voirons E,Curseilles-4c,1,
Torrent de Curseilles,Section 4 – rive droite,5,m,,Voirons E,Curseilles-4c,1,
Torrent de Curseilles,Section 4 – rive droite,14,g,,Voirons E,Curseilles-4c,1,
Torrent de Curseilles,Section 4 – rive droite,7,m,,Voirons E,Curseilles-4c,1,
Torrent de Curseilles,Section 4 – rive droite,42,g,,Voirons E,Curseilles-4c,1,
Torrent de Curseilles,Section 4 – rive droite,160,h,,Voirons E,Curseilles-4c,1,
Torrent de Curseilles,Section 4 – rive droite,200,m,,Voirons E,Curseilles-4c,1,
Torrent de Curseilles,Section 4 – rive droite,7,g,,Voirons E,Curseilles-4c,1,
Torrent de Curseilles,Section 4 – rive droite,50,m,,Voirons E,Curseilles-4c,1,
Torrent de Curseilles,Section 4 – rive droite,4,g,,Voirons E,Curseilles-4c,1,
Torrent de Curseilles,Section 4 – rive droite,165,m,,Voirons E,Curseilles-4c,1,
Torrent de Curseilles,Section 4 – rive droite,4,g,,Voirons E,Curseilles-4c,1,
Torrent de Curseilles,Section 4 – rive droite,30,m,,Voirons E,Curseilles-4c,1,
Torrent de Curseilles,Section 4 – rive droite,13,g,,Voirons E,Curseilles-4c,1,
Torrent de Curseilles,Section 4 – rive droite,22,g,,Voirons E,Curseilles-4c,1,
Torrent de Curseilles,Section 4 – rive droite,35,g,,Voirons E,Curseilles-4c,1,
Torrent de Curseilles,Section 4 – rive droite,500,m,,Voirons E,Curseilles-4c,1,
Torrent de Curseilles,Section 4 – rive droite,20,g,,Voirons E,Curseilles-4c,1,
Torrent de Curseilles,Section 4 – rive droite,8,m,,Voirons E,Curseilles-4c,1,
Torrent de Curseilles,Section 4 – rive droite,4,g,,Voirons E,Curseilles-4c,1,
Torrent de Curseilles,Section 4 – rive droite,8,m,,Voirons E,Curseilles-4c,1,
Torrent de Curseilles,Section 4 – rive droite,25,g,,Voirons E,Curseilles-4c,1,
Torrent de Curseilles,Section 4 – rive droite,20,m,,Voirons E,Curseilles-4c,1,
Torrent de Curseilles,Section 4 – rive droite,4,g,,Voirons E,Curseilles-4c,1,
Torrent de Curseilles,Section 4 – rive droite,35,m,,Voirons E,Curseilles-4c,1,
Torrent de Curseilles,Section 4 – rive droite,6,g,,Voirons E,Curseilles-4c,1,
Torrent de Curseilles,Section 4 – rive droite,5,m,,Voirons E,Curseilles-4c,1,
Torrent de Curseilles,Section 4 – rive droite,12,g,,Voirons E,Curseilles-4c,1,
Torrent de Curseilles,Section 4 – rive droite,90,h,,Voirons E,Curseilles-4c,1,
Torrent de Curseilles,Section 4 – rive droite,3,g,,Voirons E,Curseilles-4c,1,
Torrent de Curseilles,Section 4 – rive droite,4,g,,Voirons E,Curseilles-4c,1,
Torrent de Curseilles,Section 4 – rive droite,15,g,,Voirons E,Curseilles-4c,1,
Torrent de Curseilles,Section 4 – rive droite,38,g,,Voirons E,Curseilles-4c,1,
Torrent de Curseilles,Section 4 – rive droite,14,g,,Voirons E,Curseilles-4c,1,
Torrent de Curseilles,Section 4 – rive droite,10,g,,Voirons E,Curseilles-4c,1,
Torrent de Curseilles,Section 4 – rive droite,40,g,,Voirons E,Curseilles-4c,1,
Torrent de Curseilles,Section 4 – rive droite,15,g,,Voirons E,Curseilles-4c,1,
Torrent de Curseilles,Section 4 – rive droite,600,h,,Voirons E,Curseilles-4c,1,
Torrent de Curseilles,Section 4 – rive droite,70,g,,Voirons E,Curseilles-4c,1,
Torrent de Curseilles,Section 4 – rive droite,300,h,,Voirons E,Curseilles-4c,1,
Torrent de Curseilles,Section 4 – rive droite,179,g,,Voirons E,Curseilles-4c,1,
Torrent de Curseilles,Section 4 – rive droite,3,g,,Voirons E,Curseilles-4c,1,
Torrent de Curseilles,Section 4 – rive droite,12,g,,Voirons E,Curseilles-4c,1,
Torrent de Curseilles,Section 4 – rive droite,5,g,,Voirons E,Curseilles-4c,1,
Torrent de Curseilles,Section 4 – rive droite,51,g,,Voirons E,Curseilles-4c,1,
Torrent de Curseilles,Section 4 – rive droite,8,m,,Voirons E,Curseilles-4c,1,
Torrent de Curseilles,Section 4 – rive droite,5,g,,Voirons E,Curseilles-4c,1,
Torrent de Curseilles,Section 4 – rive droite,17,g,,Voirons E,Curseilles-4c,1,
Torrent de Curseilles,Section 4 – rive droite,260,m,,Voirons E,Curseilles-4c,1,
Torrent de Curseilles,Section 4 – rive droite,50,g,,Voirons E,Curseilles-4c,1,
Torrent de Curseilles,Section 4 – rive droite,15,m,,Voirons E,Curseilles-4c,1,
Torrent de Curseilles,Section 4 – rive droite,12,g,,Voirons E,Curseilles-4c,1,
Torrent de Curseilles,Section 4 – rive droite,200,m,,Voirons E,Curseilles-4c,1,
Torrent de Curseilles,Section 4 – rive droite,15,g,,Voirons E,Curseilles-4c,1,
Torrent de Curseilles,Section 4 – rive droite,85,g,,Voirons E,Curseilles-4c,1,
Torrent de Curseilles,Section 4 – rive droite cascade 1,100,g,,Voirons E,Curseilles-4b,3,
Torrent de Curseilles,Section 4 – rive droite cascade 1,120,g,,Voirons E,Curseilles-4b,3,
Torrent de Curseilles,Section 4 – rive droite cascade 1,80,g,,Voirons E,Curseilles-4b,3,
Torrent de Curseilles,Section 4 – rive droite cascade 1,740,g,,Voirons E,Curseilles-4b,3,
Torrent de Curseilles,Section 4 – rive droite cascade 1,175,g,,Voirons E,Curseilles-4b,3,
Torrent de Curseilles,Section 4 – rive droite cascade 1,400,g,,Voirons E,Curseilles-4b,3,
Torrent de Curseilles,Section 4 – rive droite cascade 1,140,g,,Voirons E,Curseilles-4b,3,
Torrent de Curseilles,Section 4 – rive droite cascade 1,200,g,,Voirons E,Curseilles-4b,3,
Torrent de Curseilles,Section 4 – rive gauche cascade 1,5,g,,Voirons E,Curseilles-4a,3,
Torrent de Curseilles,Section 4 – rive gauche cascade 1,18,m,,Voirons E,Curseilles-4a,3,
Torrent de Curseilles,Section 4 – rive gauche cascade 1,13,g,,Voirons E,Curseilles-4a,3,
Torrent de Curseilles,Section 4 – rive gauche cascade 1,8,g,,Voirons E,Curseilles-4a,3,
Torrent de Curseilles,Section 4 – rive gauche cascade 1,2,g,,Voirons E,Curseilles-4a,3,
Torrent de Curseilles,Section 4 – rive gauche cascade 1,95,m,,Voirons E,Curseilles-4a,3,
Torrent de Curseilles,Section 4 – rive gauche cascade 1,3,g,,Voirons E,Curseilles-4a,3,
Torrent de Curseilles,Section 4 – rive gauche cascade 1,7,g,,Voirons E,Curseilles-4a,3,
Torrent de Curseilles,Section 4 – rive gauche cascade 1,16,g,,Voirons E,Curseilles-4a,3,
Torrent de Curseilles,Section 4 – rive gauche cascade 1,30,g,,Voirons E,Curseilles-4a,3,
Torrent de Curseilles,Section 4 – rive gauche cascade 1,35,g,,Voirons E,Curseilles-4a,3,
Torrent de Curseilles,Section 4 – rive gauche cascade 1,95,g,,Voirons E,Curseilles-4a,3,
Torrent de Curseilles,Section 4 – rive gauche cascade 1,30,g,,Voirons E,Curseilles-4a,3,
Torrent de Curseilles,Section 4 – rive gauche cascade 1,5,m,,Voirons E,Curseilles-4a,3,
Torrent de Curseilles,Section 4 – rive gauche cascade 1,9,g,,Voirons E,Curseilles-4a,3,
Torrent de Curseilles,Section 4 – rive gauche cascade 1,2,g,,Voirons E,Curseilles-4a,3,
Torrent de Curseilles,Section 4 – rive gauche cascade 1,2,g,,Voirons E,Curseilles-4a,3,
Torrent de Curseilles,Section 4 – rive gauche cascade 1,3,g,,Voirons E,Curseilles-4a,3,
Torrent de Curseilles,Section 4 – rive gauche cascade 1,145,g,,Voirons E,Curseilles-4a,3,
Torrent de Curseilles,Section 4 – rive gauche cascade 1,9,g,,Voirons E,Curseilles-4a,3,
Torrent de Curseilles,Section 4 – rive gauche cascade 1,44,g,,Voirons E,Curseilles-4a,3,
Torrent de Curseilles,Section 4 – rive gauche cascade 1,14,g,,Voirons E,Curseilles-4a,3,
Torrent de Curseilles,Section 4 – rive gauche cascade 1,53,g,,Voirons E,Curseilles-4a,3,
Torrent de Curseilles,Section 4 – rive gauche cascade 1,10,g,,Voirons E,Curseilles-4a,3,
Torrent de Curseilles,Section 4 – rive gauche cascade 1,7,g,,Voirons E,Curseilles-4a,3,
Torrent de Curseilles,Section 4 – rive gauche cascade 1,105,g,,Voirons E,Curseilles-4a,3,
Torrent de Curseilles,Section 4 – rive gauche cascade 1,85,g,,Voirons E,Curseilles-4a,3,
Torrent de Curseilles,Section 4 – rive gauche cascade 1,90,g,,Voirons E,Curseilles-4a,3,
Torrent de Curseilles,Section 4 – rive gauche cascade 1,310,g,,Voirons E,Curseilles-4a,3,
Torrent de Curseilles,Section 4 – rive gauche cascade 1,120,g,,Voirons E,Curseilles-4a,3,
Torrent de Curseilles,Section 4 – rive gauche cascade 1,50,g,,Voirons E,Curseilles-4a,3,
Torrent de Curseilles,Section 4 – rive gauche cascade 1,10,m,,Voirons E,Curseilles-4a,3,
Torrent de Curseilles,Section 4 – rive gauche cascade 1,200,g,,Voirons E,Curseilles-4a,3,
Torrent de Curseilles,section 3,210,g,,Voirons E,Curseilles-3,3,
Torrent de Curseilles,section 3,320,g,,Voirons E,Curseilles-3,3,
Torrent de Curseilles,section 3,110,e,,Voirons E,Curseilles-3,3,
Torrent de Curseilles,section 3,210,g,,Voirons E,Curseilles-3,3,
Torrent de Curseilles,section 3,60,g,,Voirons E,Curseilles-3,3,
Torrent de Curseilles,section 3,70,g,,Voirons E,Curseilles-3,3,
Torrent de Curseilles,section 3,240,g,,Voirons E,Curseilles-3,3,
Torrent de Curseilles,section 3,65,g,,Voirons E,Curseilles-3,3,
Torrent de Curseilles,section 3,155,g,,Voirons E,Curseilles-3,3,
Torrent de Curseilles,section 3,190,g,,Voirons E,Curseilles-3,3,
Torrent de Curseilles,section 2,70,g,,Voirons E,Curseilles-2,1,
Torrent de Curseilles,section 2,100,g,,Voirons E,Curseilles-2,1,
Torrent de Curseilles,section 2,4,m,,Voirons E,Curseilles-2,1,
Torrent de Curseilles,section 2,9,g,,Voirons E,Curseilles-2,1,
Torrent de Curseilles,section 2,33,m,,Voirons E,Curseilles-2,1,
Torrent de Curseilles,section 2,9,g,,Voirons E,Curseilles-2,1,
Torrent de Curseilles,section 2,10,g,,Voirons E,Curseilles-2,1,
Torrent de Curseilles,section 2,70,g,,Voirons E,Curseilles-2,1,
Torrent de Curseilles,section 2,30,g,,Voirons E,Curseilles-2,1,
Torrent de Curseilles,section 2,16,h,,Voirons E,Curseilles-2,1,
Torrent de Curseilles,section 2,6,g,,Voirons E,Curseilles-2,1,
Torrent de Curseilles,section 2,10,g,,Voirons E,Curseilles-2,1,
Torrent de Curseilles,section 2,7,g,,Voirons E,Curseilles-2,1,
Torrent de Curseilles,section 2,20,g,,Voirons E,Curseilles-2,1,
Torrent de Curseilles,section 2,35,g,,Voirons E,Curseilles-2,1,
Torrent de Curseilles,section 2,70,g,,Voirons E,Curseilles-2,1,
Torrent de Curseilles,section 2,50,g,,Voirons E,Curseilles-2,1,
Torrent de Curseilles,section 2,5,h,,Voirons E,Curseilles-2,1,
Torrent de Curseilles,section 2,8,g,,Voirons E,Curseilles-2,1,
Torrent de Curseilles,section 2,16,h,,Voirons E,Curseilles-2,1,
Torrent de Curseilles,section 2,29,g,,Voirons E,Curseilles-2,1,
Torrent de Curseilles,section 2,20,h,,Voirons E,Curseilles-2,1,
Torrent de Curseilles,section 2,25,g,,Voirons E,Curseilles-2,1,
Torrent de Curseilles,section 2,7,h,,Voirons E,Curseilles-2,1,
Torrent de Curseilles,section 2,32,g,,Voirons E,Curseilles-2,1,
Torrent de Curseilles,section 2,65,h,,Voirons E,Curseilles-2,1,
Torrent de Curseilles,section 2,65,g,,Voirons E,Curseilles-2,1,
Torrent de Curseilles,section 2,11,h,,Voirons E,Curseilles-2,1,
Torrent de Curseilles,section 2,23,g,,Voirons E,Curseilles-2,1,
Torrent de Curseilles,section 2,40,h,,Voirons E,Curseilles-2,1,
Torrent de Curseilles,section 2,20,g,,Voirons E,Curseilles-2,1,
Torrent de Curseilles,section 2,65,m,,Voirons E,Curseilles-2,1,
Torrent de Curseilles,section 2,27,g,,Voirons E,Curseilles-2,1,
Torrent de Curseilles,section 2,5,m,,Voirons E,Curseilles-2,1,
Torrent de Curseilles,section 2,30,m,,Voirons E,Curseilles-2,1,
Torrent de Curseilles,section 2,80,g,,Voirons E,Curseilles-2,1,
Torrent de Curseilles,section 2,10,g,,Voirons E,Curseilles-2,1,
Torrent de Curseilles,section 2,15,g,,Voirons E,Curseilles-2,1,
Torrent de Curseilles,section 2,10,g,,Voirons E,Curseilles-2,1,
Torrent de Curseilles,section 2,15,g,,Voirons E,Curseilles-2,1,
Torrent de Curseilles,section 2,40,g,,Voirons E,Curseilles-2,1,
Torrent de Curseilles,section 2,22,g,,Voirons E,Curseilles-2,1,
Torrent de Curseilles,section 2,53,g,,Voirons E,Curseilles-2,1,
Torrent de Curseilles,section 2,30,g,,Voirons E,Curseilles-2,1,
Torrent de Curseilles,section 2,20,g,,Voirons E,Curseilles-2,1,
Torrent de Curseilles,section 2,20,g,,Voirons E,Curseilles-2,1,
Torrent de Curseilles,section 2,10,g,,Voirons E,Curseilles-2,1,
Torrent de Curseilles,section 2,95,g,,Voirons E,Curseilles-2,1,
Torrent de Curseilles,section 2,80,g,,Voirons E,Curseilles-2,1,
Torrent de Curseilles,section 2,100,h,,Voirons E,Curseilles-2,1,
Torrent de Curseilles,section 2,40,g,,Voirons E,Curseilles-2,1,
Torrent de Curseilles,section 2,140,h,,Voirons E,Curseilles-2,1,
Torrent de Curseilles,section 2,138,g,,Voirons E,Curseilles-2,1,
Torrent de Curseilles,section 2,40,g,,Voirons E,Curseilles-2,1,
Torrent de Curseilles,section 2,45,g,,Voirons E,Curseilles-2,1,
Torrent de Curseilles,section 2,3,g,,Voirons E,Curseilles-2,1,
Torrent de Curseilles,section 2,7,g,,Voirons E,Curseilles-2,1,
Torrent de Curseilles,section 2,20,m,,Voirons E,Curseilles-2,1,
Torrent de Curseilles,section 2,9,g,,Voirons E,Curseilles-2,1,
Torrent de Curseilles,section 2,7,m,,Voirons E,Curseilles-2,1,
Torrent de Curseilles,section 2,22,g,,Voirons E,Curseilles-2,1,
Torrent de Curseilles,section 2,50,g,,Voirons E,Curseilles-2,1,
Torrent de Curseilles,section 2,16,g,,Voirons E,Curseilles-2,1,
Torrent de Curseilles,section 2,890,h,,Voirons E,Curseilles-2,1,
Torrent de Curseilles,section 2,130,g,,Voirons E,Curseilles-2,1,
Torrent de Curseilles,section 2,70,g,,Voirons E,Curseilles-2,1,
Torrent de Curseilles,section 2,9,g,,Voirons E,Curseilles-2,1,
Torrent de Curseilles,section 2,32,g,,Voirons E,Curseilles-2,1,
Torrent de Curseilles,section 2,35,g,,Voirons E,Curseilles-2,1,
Torrent de Curseilles,section 2,32,g,,Voirons E,Curseilles-2,1,
Torrent de Curseilles,section 2,15,g,,Voirons E,Curseilles-2,1,
Torrent de Curseilles,section 2,75,g,,Voirons E,Curseilles-2,1,
Torrent de Curseilles,section 2,45,g,,Voirons E,Curseilles-2,1,
Torrent de Curseilles,section 2,39,h,,Voirons E,Curseilles-2,1,
Torrent de Curseilles,section 2,70,g,,Voirons E,Curseilles-2,1,
Torrent de Curseilles,section 2,50,g,,Voirons E,Curseilles-2,1,
Torrent de Curseilles,section 2,23,g,,Voirons E,Curseilles-2,1,
Torrent de Curseilles,section 2,20,g,,Voirons E,Curseilles-2,1,
Torrent de Curseilles,section 2,50,g,,Voirons E,Curseilles-2,1,
Torrent de Curseilles,section 2,25,h,,Voirons E,Curseilles-2,1,
Torrent de Curseilles,section 2,33,g,,Voirons E,Curseilles-2,1,
Torrent de Curseilles,section 2,22,g,,Voirons E,Curseilles-2,1,
Torrent de Curseilles,section 2,10,g,,Voirons E,Curseilles-2,1,
Torrent de Curseilles,section 2,40,g,,Voirons E,Curseilles-2,1,
Torrent de Curseilles,section 2,55,g,,Voirons E,Curseilles-2,1,
Torrent de Curseilles,section 2,10,g,,Voirons E,Curseilles-2,1,
Torrent de Curseilles,section 2,110,g,,Voirons E,Curseilles-2,1,
Torrent de Curseilles,section 2,10,g,,Voirons E,Curseilles-2,1,
Torrent de Curseilles,section 2,140,h,,Voirons E,Curseilles-2,1,
Torrent de Curseilles,section 2,25,g,,Voirons E,Curseilles-2,1,
Torrent de Curseilles,section 2,48,g,,Voirons E,Curseilles-2,1,
Torrent de Curseilles,section 2,58,g,,Voirons E,Curseilles-2,1,
Torrent de Curseilles,section 2,51,g,,Voirons E,Curseilles-2,1,
Torrent de Curseilles,section 2,42,g,,Voirons E,Curseilles-2,1,
Torrent de Curseilles,section 2,25,g,,Voirons E,Curseilles-2,1,
Torrent de Curseilles,section 2,125,g,,Voirons E,Curseilles-2,1,
Torrent de Curseilles,section 2,116,g,,Voirons E,Curseilles-2,1,
Torrent de Curseilles,section 2,30,h,,Voirons E,Curseilles-2,1,
Torrent de Curseilles,section 2,2,g,,Voirons E,Curseilles-2,1,
Torrent de Curseilles,section 2,2,g,,Voirons E,Curseilles-2,1,
Torrent de Curseilles,section 2,5,g,,Voirons E,Curseilles-2,1,
Torrent de Curseilles,section 2,6,g,,Voirons E,Curseilles-2,1,
Torrent de Curseilles,section 2,11,g,,Voirons E,Curseilles-2,1,
Torrent de Curseilles,section 2,18,g,,Voirons E,Curseilles-2,1,
Torrent de Curseilles,section 2,9,g,,Voirons E,Curseilles-2,1,
Torrent de Curseilles,section 2,19,g,,Voirons E,Curseilles-2,1,
Torrent de Curseilles,section 2,80,g,,Voirons E,Curseilles-2,1,
Torrent de Curseilles,section 2,280,g,,Voirons E,Curseilles-2,1,
Torrent de Curseilles,section 2,120,g,,Voirons E,Curseilles-2,1,
Torrent de Curseilles,section 2,25,g,,Voirons E,Curseilles-2,1,
Torrent de Curseilles,section 2,35,g,,Voirons E,Curseilles-2,1,
Torrent de Curseilles,section 2,6,g,,Voirons E,Curseilles-2,1,
Torrent de Curseilles,section 2,13,g,,Voirons E,Curseilles-2,1,
Torrent de Curseilles,section 2,18,g,,Voirons E,Curseilles-2,1,
Torrent de Curseilles,section 2,20,g,,Voirons E,Curseilles-2,1,
Torrent de Curseilles,section 2,10,g,,Voirons E,Curseilles-2,1,
Torrent de Curseilles,section 2,25,g,,Voirons E,Curseilles-2,1,
Torrent de Curseilles,section 2,1450,h,,Voirons E,Curseilles-2,1,
Torrent de Curseilles,section 2,135,g,,Voirons E,Curseilles-2,1,
Torrent de Curseilles,section 2,2,h,,Voirons E,Curseilles-2,1,
Torrent de Curseilles,section 2,"8,5",g,,Voirons E,Curseilles-2,1,
Torrent de Curseilles,section 2,"8,5",g,,Voirons E,Curseilles-2,1,
Torrent de Curseilles,section 2,37,h,,Voirons E,Curseilles-2,1,
Torrent de Curseilles,section 2,13,g,,Voirons E,Curseilles-2,1,
Torrent de Curseilles,section 2,307,g,,Voirons E,Curseilles-2,1,
Torrent de Curseilles,section 2,26,g,,Voirons E,Curseilles-2,1,
Torrent de Curseilles,section 2,17,g,,Voirons E,Curseilles-2,1,
Torrent de Curseilles,section 2,10,h,,Voirons E,Curseilles-2,1,
Torrent de Curseilles,section 2,12,g,,Voirons E,Curseilles-2,1,
Torrent de Curseilles,section 2,43,g,,Voirons E,Curseilles-2,1,
Torrent de Curseilles,section 2,2,g,,Voirons E,Curseilles-2,1,
